A,DATE,AMOUNT,B,C,D,E,F,G,RRN,H,TXNID
S75960940,02-09-2024 00:00:00,743.45,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,863804615989,02-09-2024 00:00:00,8ac4cf525469c292f0def43c
S75960940,02-09-2024 00:00:00,429.32,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,505883929791,02-09-2024 00:00:00,dd2b520b3074a7dfa1d01b9f
S75960940,02-09-2024 00:00:00,604.45,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,366171022008,02-09-2024 00:00:00,82dfffe1bfd90f618cbac539
S75960940,02-09-2024 00:00:00,384.11,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,349561206568,02-09-2024 00:00:00,59fdbffc2aee6fa93d7edde7
S75960940,02-09-2024 00:00:00,558.41,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,378034343446,02-09-2024 00:00:00,0ff03911ccbea497f70d5ad9
S75960940,02-09-2024 00:00:00,542.63,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,171536478232,02-09-2024 00:00:00,d800e7a03bd3a7cacffc1fec
S75960940,02-09-2024 00:00:00,824.17,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,309534274840,02-09-2024 00:00:00,b63faaf28b7aa0a330eb938f
S75960940,02-09-2024 00:00:00,352.55,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,800869200214,02-09-2024 00:00:00,c21fedccba618daafd2d1fd9
S75960940,02-09-2024 00:00:00,127.28,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,811068558353,02-09-2024 00:00:00,2f9b3b1121d5f94fc5e06edb
S75960940,02-09-2024 00:00:00,830.59,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,019645349259,02-09-2024 00:00:00,be4fa8a0f2db49ca74cc416d
S75960940,02-09-2024 00:00:00,655.65,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,904624396316,02-09-2024 00:00:00,5b09fcf2bdafeaaca1bd47dd
S75960940,02-09-2024 00:00:00,80.44,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,855814538694,02-09-2024 00:00:00,df3a91fb10b7f5af65de1f84
S75960940,02-09-2024 00:00:00,295.94,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,959761772665,02-09-2024 00:00:00,9cef4caae8e976cfedebe107
S75960940,02-09-2024 00:00:00,748.20,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,627655226589,02-09-2024 00:00:00,fb3f8bf9c69b60befdeafe52
S75960940,02-09-2024 00:00:00,459.56,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,867289514475,02-09-2024 00:00:00,dc7a78a0baee51a0f90f45ae
S75960940,02-09-2024 00:00:00,302.36,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,386171279812,02-09-2024 00:00:00,7bdb52c7c8eb6bb76d972c76
S75960940,02-09-2024 00:00:00,603.41,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,271007595245,02-09-2024 00:00:00,a8e1eac4ddb5cbd8b519bbaa
S75960940,02-09-2024 00:00:00,924.89,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,508692441319,02-09-2024 00:00:00,e745fe7ecffaaf636cac8fff
S75960940,02-09-2024 00:00:00,435.97,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,394669050336,02-09-2024 00:00:00,16dfc8fc2b5bef6ccbcf7a35
S75960940,02-09-2024 00:00:00,963.39,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,522387761429,02-09-2024 00:00:00,abbcdf8cb268ca3b5aa645ff
S75960940,02-09-2024 00:00:00,849.63,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,784637454265,02-09-2024 00:00:00,2c0fc6b5af5b3e1cb8beac4c
S75960940,02-09-2024 00:00:00,331.40,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,307689939481,02-09-2024 00:00:00,9ffbfa98a3b1937383defaf0
S75960940,02-09-2024 00:00:00,971.29,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,616792050923,02-09-2024 00:00:00,e8fdef96548b80fd39e26d0f
S75960940,02-09-2024 00:00:00,264.07,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,365851298795,02-09-2024 00:00:00,2fcaa3b168bc6ae1ccbd3ec9
S75960940,02-09-2024 00:00:00,461.82,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,001761375200,02-09-2024 00:00:00,7debef0ea3bead9f80f9c5e7
S75960940,02-09-2024 00:00:00,809.08,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,214056278103,02-09-2024 00:00:00,bef0d0b3fd86fef7aeec8bba
S75960940,02-09-2024 00:00:00,88.62,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,438497098254,02-09-2024 00:00:00,46caf7eae5159dfec78a8d98
S75960940,02-09-2024 00:00:00,238.83,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,934387107371,02-09-2024 00:00:00,0ee66fadb3883cbcab2d1f11
S75960940,02-09-2024 00:00:00,303.04,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,734590819179,02-09-2024 00:00:00,ead21db2bc6b22bc4f4bb8d1
S75960940,02-09-2024 00:00:00,879.13,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,219629974390,02-09-2024 00:00:00,d26afb0c2787b4ff5098da99
S75960940,02-09-2024 00:00:00,51.84,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,938048877157,02-09-2024 00:00:00,de9ceee3f2f6ceaae4a159e3
S75960940,02-09-2024 00:00:00,743.25,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,603892137588,02-09-2024 00:00:00,e39cae4736ab29641f3abd2c
S75960940,02-09-2024 00:00:00,308.08,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,043752724904,02-09-2024 00:00:00,dcea1d6f67dc682bcebe79c1
S75960940,02-09-2024 00:00:00,120.23,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,374943391032,02-09-2024 00:00:00,c85fd0e67bf2bd63ca72a4d6
S75960940,02-09-2024 00:00:00,864.56,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,587890275555,02-09-2024 00:00:00,7df49a8699ca60efe277a4e4
S75960940,02-09-2024 00:00:00,472.68,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,955477984451,02-09-2024 00:00:00,8bff1c5c4d00fa0f698bbb87
S75960940,02-09-2024 00:00:00,441.28,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,941492572229,02-09-2024 00:00:00,c131ffba3b13b3b49aceaee6
S75960940,02-09-2024 00:00:00,709.40,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,830985257732,02-09-2024 00:00:00,fe230a543ef9db35ff21abd6
S75960940,02-09-2024 00:00:00,67.86,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,951877344234,02-09-2024 00:00:00,c6f6edcda0182f6d176ec9cf
S75960940,02-09-2024 00:00:00,586.32,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,534431022986,02-09-2024 00:00:00,06fba5b3baba1bfcccbbb2c8
S75960940,02-09-2024 00:00:00,917.12,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,415146594429,02-09-2024 00:00:00,adeccc573b5a3f8debcf04cd
S75960940,02-09-2024 00:00:00,948.10,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,331069646096,02-09-2024 00:00:00,5e8acbdd36117fee5ffaebc2
S75960940,02-09-2024 00:00:00,987.76,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,372133505856,02-09-2024 00:00:00,af43102eebcadfe7f693c7fe
S75960940,02-09-2024 00:00:00,917.00,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,141344274117,02-09-2024 00:00:00,8c948e6051aff7dd0d883ef4
S75960940,02-09-2024 00:00:00,292.97,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,281385630162,02-09-2024 00:00:00,d1ce6e2b6e2f10fcd8d61a61
S75960940,02-09-2024 00:00:00,640.95,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,308692062336,02-09-2024 00:00:00,ccf26984be8d6e3523dd0ceb
S75960940,02-09-2024 00:00:00,800.07,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,459561418011,02-09-2024 00:00:00,fb95eaf2c9df514bb9ecc9fa
S75960940,02-09-2024 00:00:00,806.32,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,538385371643,02-09-2024 00:00:00,48afde6afaecb81ada9e5eed
S75960940,02-09-2024 00:00:00,606.33,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,537285291474,02-09-2024 00:00:00,bdaaebba75e6d3b371df2239
S75960940,02-09-2024 00:00:00,295.78,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,696178984416,02-09-2024 00:00:00,ebd5a53d51c96ba07bed65da
S75960940,02-09-2024 00:00:00,665.09,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,566013136823,02-09-2024 00:00:00,5d371396d668249368ffdde4
S75960940,02-09-2024 00:00:00,960.07,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,443810806084,02-09-2024 00:00:00,ce8a8ced7c422f72908b4ee3
S75960940,02-09-2024 00:00:00,828.58,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,470528610281,02-09-2024 00:00:00,0a17cdcca13f7a0e6b978859
S75960940,02-09-2024 00:00:00,683.39,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,999362611057,02-09-2024 00:00:00,291abf9df1087a30efa0ec75
S75960940,02-09-2024 00:00:00,363.62,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,428119475551,02-09-2024 00:00:00,f2f17aceaa6ad5eb4eed023a
S75960940,02-09-2024 00:00:00,411.03,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,198759947520,02-09-2024 00:00:00,a63ccfcea28eea2c2817bf27
S75960940,02-09-2024 00:00:00,7.09,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,434068385281,02-09-2024 00:00:00,237eadfdab4cccbbfa3c7fc3
S75960940,02-09-2024 00:00:00,667.46,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,142685342164,02-09-2024 00:00:00,fdbca696b59bc7cad9e0e9ce
S75960940,02-09-2024 00:00:00,948.38,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,467398725462,02-09-2024 00:00:00,48ad366fee48cfcdeed298a9
S75960940,02-09-2024 00:00:00,215.71,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,415017669226,02-09-2024 00:00:00,39aee9d1bb07cf8146a0dc8d
S75960940,02-09-2024 00:00:00,101.69,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,975560078909,02-09-2024 00:00:00,ca61635fecf3bfe49c66c4b0
S75960940,02-09-2024 00:00:00,992.74,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,548486398044,02-09-2024 00:00:00,c876dccaca50faafa34e5f7a
S75960940,02-09-2024 00:00:00,653.50,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,597248353783,02-09-2024 00:00:00,50e9dfdb1b738e02f93f13b8
S75960940,02-09-2024 00:00:00,687.34,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,935961623598,02-09-2024 00:00:00,eaae2a46558b2e3d4afd3bcf
S75960940,02-09-2024 00:00:00,829.13,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,602556184518,02-09-2024 00:00:00,e3f4a51fcb901fbad35f3a6d
S75960940,02-09-2024 00:00:00,979.48,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,166432663731,02-09-2024 00:00:00,11f3c74951b28eeaafc9d0e0
S75960940,02-09-2024 00:00:00,713.82,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,727136182376,02-09-2024 00:00:00,f0ece05ddefb0de02a6aacbb
S75960940,02-09-2024 00:00:00,733.94,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,842535626697,02-09-2024 00:00:00,2ca4d4baefd1acddb2fd2fe9
S75960940,02-09-2024 00:00:00,119.25,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,470580610194,02-09-2024 00:00:00,828db9d583586b18f8ed67cc
S75960940,02-09-2024 00:00:00,865.64,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,947168390174,02-09-2024 00:00:00,c4ddbdf3cecd8d7ede9a78da
S75960940,02-09-2024 00:00:00,237.91,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,506738639149,02-09-2024 00:00:00,207e04d5e776b06c8dbbbc1d
S75960940,02-09-2024 00:00:00,391.17,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,174262141858,02-09-2024 00:00:00,a3ac5f47babb981cdced84b4
S75960940,02-09-2024 00:00:00,189.39,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,001401398494,02-09-2024 00:00:00,daf2ea7c11aacaa4951daae1
S75960940,02-09-2024 00:00:00,395.50,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,982654046238,02-09-2024 00:00:00,44caa37f351075b80fbcb8cc
S75960940,02-09-2024 00:00:00,96.13,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,468621674907,02-09-2024 00:00:00,fdbb599bfa3b2bf80c30fe76
S75960940,02-09-2024 00:00:00,463.38,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,142004193134,02-09-2024 00:00:00,7a8aa67cf5b4124f8ff2fefd
S75960940,02-09-2024 00:00:00,522.42,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,567059563219,02-09-2024 00:00:00,cd418d4cc1cffacfbdeafbee
S75960940,02-09-2024 00:00:00,92.78,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,443355064097,02-09-2024 00:00:00,f96b80efcfe7ec28bddbedb8
S75960940,02-09-2024 00:00:00,630.55,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,672900804552,02-09-2024 00:00:00,23dcd3dae0bfa8cd46eaf08a
S75960940,02-09-2024 00:00:00,688.10,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,799132002585,02-09-2024 00:00:00,8bd1e57fe92fafc7c0b639f7
S75960940,02-09-2024 00:00:00,13.56,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,250030582242,02-09-2024 00:00:00,eb51fbbf7d05fb1bc318ba2e
S75960940,02-09-2024 00:00:00,744.46,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,389549404298,02-09-2024 00:00:00,d701acb01b9e7a7904e74030
S75960940,02-09-2024 00:00:00,793.45,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,751372844400,02-09-2024 00:00:00,d5c16cbc3b0ec5fbaa17eee4
S75960940,02-09-2024 00:00:00,700.28,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,468348833240,02-09-2024 00:00:00,fabeadfce7efbaff78263b54
S75960940,02-09-2024 00:00:00,154.65,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,297845772723,02-09-2024 00:00:00,efbdb9fb4ade729affcfa0c0
S75960940,02-09-2024 00:00:00,498.31,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,246515621532,02-09-2024 00:00:00,fae63026adac3ad63507e047
S75960940,02-09-2024 00:00:00,746.86,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,942931055453,02-09-2024 00:00:00,3c7dee813cf9dabbfa00cc57
S75960940,02-09-2024 00:00:00,970.04,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,828835890660,02-09-2024 00:00:00,25da9ce2d6dbec098ff00a00
S75960940,02-09-2024 00:00:00,940.06,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,785111845871,02-09-2024 00:00:00,2ffaed4bc219e5f3e6ddc5cf
S75960940,02-09-2024 00:00:00,878.97,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,544082572906,02-09-2024 00:00:00,793b92fcbeef8f8ecaace3cb
S75960940,02-09-2024 00:00:00,842.50,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,072733653962,02-09-2024 00:00:00,cefb820e09dc64e04cfb6e43
S75960940,02-09-2024 00:00:00,102.84,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,344551507383,02-09-2024 00:00:00,c77dc88bce2641b85dfef965
S75960940,02-09-2024 00:00:00,503.11,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,803592253137,02-09-2024 00:00:00,a9fe0165ababeeae82b5bc6e
S75960940,02-09-2024 00:00:00,839.38,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,720599272360,02-09-2024 00:00:00,bcb5fffcde5f0242ddee1bf5
S75960940,02-09-2024 00:00:00,937.37,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,491281710045,02-09-2024 00:00:00,9fd679c2ffff06c1fae32ccf
S75960940,02-09-2024 00:00:00,777.07,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,313542856675,02-09-2024 00:00:00,936aad4cad7df0cfd8decbb4
S75960940,02-09-2024 00:00:00,227.54,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,906845867924,02-09-2024 00:00:00,13eff7d5b23f1eed6ed49dce
S75960940,02-09-2024 00:00:00,788.84,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,439940259241,02-09-2024 00:00:00,eefbe07c983ddee240d3b3fa
S75960940,02-09-2024 00:00:00,156.48,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,844041567536,02-09-2024 00:00:00,06db4dd32abea3158dc9a98c
S75960940,02-09-2024 00:00:00,554.41,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,544251273708,02-09-2024 00:00:00,a0ece18dbcfecc3c9c4feaaf
S75960940,02-09-2024 00:00:00,715.92,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,173962985013,02-09-2024 00:00:00,d718abaceadbf0c4e365fda4
S75960940,02-09-2024 00:00:00,60.05,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,108830988041,02-09-2024 00:00:00,0ffa77c58144dbc8ce3ccd5c
S75960940,02-09-2024 00:00:00,164.61,02-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,376400695680,02-09-2024 00:00:00,ef9bbb8a757bd1e9cec5fbdf
