Date of txn,Amount,Resp Code,Status,RRN,Ext id,Payee Vpa,Txn Note,Payer UPI ID,PayerName,Txn Id,MCC
2024-09-02 00:00:00,830.59,U78,FAILURE,093823219404,ba51d5ae-350e-474b-bae3-874bb8cdfcec,airpay.scooter@timecosmos,PayMerchant,Isadore.Turcotte88@okaxis,N,be4fa8a0f2db49ca74cc416d,5816
2024-09-02 00:00:00,655.65,U78,SUCCESS,253864978429,e732d855-6d3b-47bf-b7d2-0aabf57ffe3f,jiopay.wireless@timecosmos,PayMerchant,Dax81@paytm,N,5b09fcf2bdafeaaca1bd47dd,4814
2024-09-02 00:00:00,80.44,U31,SUCCESS,018247347929,6d556d78-dc06-4cd5-b5b8-b27a9d3414f2,finopay.organic@timecosmos,payMerchant,Lillian.Jaskolski@paytm,N,df3a91fb10b7f5af65de1f84,5411
2024-09-02 00:00:00,295.94,U78,FAILURE,510933569276,1ff3e2ef-c520-41e5-9220-e15196f5bffb,tripay.vacation@timecosmos,Person,Antonio.Kessler@axisb,N,9cef4caae8e976cfedebe107,4722
2024-09-02 00:00:00,748.20,U30,SUCCESS,942382524431,3f2f7842-b0d4-43b3-ab32-b1345ae4eb26,airpay.robot@timecosmos,Person,Courtney_Lesch80@idfcbank,N,fb3f8bf9c69b60befdeafe52,5816
2024-09-02 00:00:00,459.56,U31,SUCCESS,331270012670,f3f4b684-94b1-441d-b5bd-43b890b966ce,jiopay.fiber@timecosmos,PayMerchant,Jeremie.Rau17@ybl,N,dc7a78a0baee51a0f90f45ae,4814
2024-09-02 00:00:00,302.36,U30,FAILURE,029048236780,1d6062db-9370-412c-a88c-76bfa667df2b,tripay.adventure@timecosmos,Person,Fabian42@oksbi,N,7bdb52c7c8eb6bb76d972c76,4722
2024-09-02 00:00:00,603.41,N,SUCCESS,102584331424,44041e5d-e60c-4dc9-af9b-c170632aa1a9,razorpay.pasta@timecosmos,PayMerchant,Robert_Koepp45@yesg,N,a8e1eac4ddb5cbd8b519bbaa,5814
2024-09-02 00:00:00,924.89,U09,SUCCESS,015833248641,b6c03076-18cb-43ea-b29d-018a01436469,finopay.greenbasket@timecosmos,Person,Anna.Abbott10@yesg,N,e745fe7ecffaaf636cac8fff,5411
2024-09-02 00:00:00,435.97,U31,DEEMED,349544269274,8ea7347a-273a-4cf1-a355-e41e3170030d,finopay.town@timecosmos,Person,Quinten.Welch@yesg,N,16dfc8fc2b5bef6ccbcf7a35,5411
2024-09-02 00:00:00,963.39,U31,SUCCESS,887218276634,90f4cd6d-1cd1-4239-a008-22ba2d4809a4,jiopay.satellite@timecosmos,PayMerchant,Larue4@fkaxis,N,abbcdf8cb268ca3b5aa645ff,4814
2024-09-02 00:00:00,849.63,U31,SUCCESS,305140444981,6a7e9975-ef43-440d-bcce-b9414e54b18b,finopay.organic@timecosmos,PayMerchant,Flavio.OKeefe@axl,N,2c0fc6b5af5b3e1cb8beac4c,5411
2024-09-02 00:00:00,331.40,U09,FAILURE,718885597605,7fc0f559-07fa-4cee-889b-05c175fa8c08,finopay.bulkstore@timecosmos,payMerchant,Jane_Dooley@axl,N,9ffbfa98a3b1937383defaf0,5411
2024-09-02 00:00:00,971.29,U67,SUCCESS,729403555195,d20f1b58-83e0-41ad-9f34-ef5da986a28b,finopay.foodland@timecosmos,Person,Edwardo.Jones@rapl,N,e8fdef96548b80fd39e26d0f,5411
2024-09-02 00:00:00,264.07,U67,FAILURE,245920370549,4caa1010-5ddb-4708-91ba-c67122743e6c,finopay.marketplace@timecosmos,payMerchant,Allen_Kuvalis59@yesg,N,2fcaa3b168bc6ae1ccbd3ec9,5411
2024-09-02 00:00:00,461.82,U31,SUCCESS,718225565020,1acc846e-3757-46d5-b24d-06aab5ca1e7c,jiopay.convergence@timecosmos,PayMerchant,Aurore_Macejkovic-DuBuque@rapl,N,7debef0ea3bead9f80f9c5e7,4814
2024-09-02 00:00:00,809.08,N,SUCCESS,779675575457,e614d0f0-f04e-48f4-9fcc-f05c698c05f0,airpay.truck@timecosmos,PayMerchant,Jayde26@axisb,N,bef0d0b3fd86fef7aeec8bba,5816
2024-09-02 00:00:00,88.62,S96,DEEMED,972180071460,3f3c9764-9a66-4fa9-9b68-79ba5caf71c6,tripay.wander@timecosmos,Person,Shad.Sawayn@yapl,N,46caf7eae5159dfec78a8d98,4722
2024-09-02 00:00:00,238.83,S96,FAILURE,192230384458,8276efba-50ca-489c-82b5-9b4fd390af50,finopay.corner@timecosmos,PayMerchant,Trey16@okhdfcbank,N,0ee66fadb3883cbcab2d1f11,5411
2024-09-02 00:00:00,303.04,U31,FAILURE,751206925550,4724a38f-f97f-426f-8e77-02b51823cb00,jiopay.data@timecosmos,PayMerchant,Giovani77@paytm,N,ead21db2bc6b22bc4f4bb8d1,4814
2024-09-02 00:00:00,879.13,U30,DEEMED,620038195379,7730d8db-2b4a-45f0-a31a-b72e452c2b0c,airpay.scooter@timecosmos,PayMerchant,Leanna_Blick@okicici,N,d26afb0c2787b4ff5098da99,5816
2024-09-02 00:00:00,51.84,U78,FAILURE,436790763908,ac379b4e-63a0-4479-8fe4-33cc775c85c9,airpay.helmet@timecosmos,payMerchant,Jermain40@okicici,N,de9ceee3f2f6ceaae4a159e3,5816
2024-09-02 00:00:00,743.25,U30,SUCCESS,723956421324,ac82dc88-a202-44e2-82d0-328e12b35fd5,jiopay.internet@timecosmos,payMerchant,Osvaldo_Corwin@abfspay,N,e39cae4736ab29641f3abd2c,4814
2024-09-02 00:00:00,308.08,U30,FAILURE,238195428692,26d30093-4091-40db-a3ed-90db5f5beab5,razorpay.sushi@timecosmos,payMerchant,Iliana_Vandervort@axl,N,dcea1d6f67dc682bcebe79c1,5814
2024-09-02 00:00:00,120.23,U30,SUCCESS,986905580487,82e5b19c-dd52-4b03-8733-a58c94391ec6,finopay.marketplace@timecosmos,PayMerchant,Katelynn.Emmerich67@okhdfcbank,N,c85fd0e67bf2bd63ca72a4d6,5411
2024-09-02 00:00:00,864.56,U67,SUCCESS,482745772243,129af499-68ce-44c3-81e4-6f47477abe50,razorpay.sushi@timecosmos,payMerchant,Kole.Carroll@yapl,N,7df49a8699ca60efe277a4e4,5814
2024-09-02 00:00:00,472.68,U30,FAILURE,355156727009,74f569d8-5a70-4e9b-9fdc-4a2b0f822eac,razorpay.vegetarian@timecosmos,PayMerchant,Maybelle49@okhdfcbank,N,8bff1c5c4d00fa0f698bbb87,5814
2024-09-02 00:00:00,441.28,U78,SUCCESS,669926531071,09adad57-9e7b-4112-88fd-6254ccde4dc3,jiopay.data@timecosmos,Person,Modesto69@okhdfcbank,N,c131ffba3b13b3b49aceaee6,4814
2024-09-02 00:00:00,709.40,U31,SUCCESS,060751424060,4018bc5d-94ff-4614-8ed2-357e41a3d3c5,finopay.foodland@timecosmos,PayMerchant,Angelita_Moen12@timecosmos,N,fe230a543ef9db35ff21abd6,5411
2024-09-02 00:00:00,67.86,N,DEEMED,825925916392,0b8417ab-7b31-4f07-b6d6-fc48bf70dd50,finopay.town@timecosmos,payMerchant,Nils6@ybl,N,c6f6edcda0182f6d176ec9cf,5411
2024-09-02 00:00:00,586.32,U30,DEEMED,105349904704,e079e51f-f73a-49f0-8cd8-d5a1dcd57e22,jiopay.broadband@timecosmos,payMerchant,Dena.Bosco@okaxis,N,06fba5b3baba1bfcccbbb2c8,4814
2024-09-02 00:00:00,917.12,U09,SUCCESS,901870593699,62051210-f686-4de1-96e0-8fa7c38dde28,airpay.scooter@timecosmos,payMerchant,Kaitlyn.Prohaska88@rapl,N,adeccc573b5a3f8debcf04cd,5816
2024-09-02 00:00:00,948.10,N,DEEMED,331044259013,533837fe-6959-4524-afae-c0f0bb8be15e,finopay.town@timecosmos,payMerchant,Tatyana.Goodwin73@idfcbank,N,5e8acbdd36117fee5ffaebc2,5411
2024-09-02 00:00:00,987.76,U78,DEEMED,788563033333,46f2405d-9bd9-4821-a9ac-023d8e99b0d9,razorpay.pizza@timecosmos,payMerchant,Madisen.Haag59@abfspay,N,af43102eebcadfe7f693c7fe,5814
2024-09-02 00:00:00,917.00,U31,FAILURE,389473969378,7ca44ed2-1bd3-4ff8-ae7b-8512708e9f39,tripay.expedition@timecosmos,payMerchant,Francis53@paytm,N,8c948e6051aff7dd0d883ef4,4722
2024-09-02 00:00:00,292.97,N,SUCCESS,808826454307,f007a686-9a7a-4657-a233-d78afd343b8e,jiopay.internet@timecosmos,PayMerchant,Claude4@okicici,N,d1ce6e2b6e2f10fcd8d61a61,4814
2024-09-02 00:00:00,640.95,U30,SUCCESS,681260845942,b2583f06-5438-4c6e-899e-cd19133541bc,finopay.dailygrocer@timecosmos,PayMerchant,Deshawn.Conroy@yesg,N,ccf26984be8d6e3523dd0ceb,5411
2024-09-02 00:00:00,800.07,U30,SUCCESS,206464744861,39830f73-33a0-4643-b30e-4723e14ca6f4,finopay.bulkstore@timecosmos,payMerchant,Jaycee.Ullrich-Blanda@ybl,N,fb95eaf2c9df514bb9ecc9fa,5411
2024-09-02 00:00:00,806.32,U09,SUCCESS,760528447108,2ae36feb-a0da-4a84-a257-214417b3c919,finopay.dailygrocer@timecosmos,Person,Antonette_Langosh@fkaxis,N,48afde6afaecb81ada9e5eed,5411
2024-09-02 00:00:00,606.33,N,FAILURE,676208927548,74e2ebf2-608a-4b9d-ae13-d42acca14703,tripay.expedition@timecosmos,PayMerchant,Vida62@apl,N,bdaaebba75e6d3b371df2239,4722
2024-09-02 00:00:00,295.78,S96,SUCCESS,104081996765,9a4dfc39-3680-48a5-951e-00f645493941,airpay.boat@timecosmos,payMerchant,Jeffery_Rath@icici,N,ebd5a53d51c96ba07bed65da,5816
2024-09-02 00:00:00,665.09,U67,DEEMED,388110981206,75930d22-1b5e-4f4a-b358-7b418374d729,airpay.submarine@timecosmos,PayMerchant,Jabari.Grimes94@okaxis,N,5d371396d668249368ffdde4,5816
2024-09-02 00:00:00,960.07,N,SUCCESS,471997265813,12984546-0d82-4f8a-a482-ab1c24d90d51,airpay.drone@timecosmos,payMerchant,Shanel.Osinski@timecosmos,N,ce8a8ced7c422f72908b4ee3,5816
2024-09-02 00:00:00,828.58,U30,SUCCESS,296506086702,591eefab-6ac0-4fa0-a642-b86839abe0a3,finopay.marketplace@timecosmos,PayMerchant,Garrison.Schuster29@rapl,N,0a17cdcca13f7a0e6b978859,5411
2024-09-02 00:00:00,683.39,U30,SUCCESS,663825288879,e8028d30-c27b-49ef-b254-cd3cefdaa512,jiopay.voip@timecosmos,PayMerchant,Rogelio_Reichel@okaxis,N,291abf9df1087a30efa0ec75,4814
2024-09-02 00:00:00,363.62,U30,FAILURE,345700148892,23dc1ce2-02ec-4048-a2a4-383bce95385b,airpay.airplane@timecosmos,PayMerchant,Stephon_Hamill23@ybl,N,f2f17aceaa6ad5eb4eed023a,5816
2024-09-02 00:00:00,411.03,U67,DEEMED,570890933700,187a9cc4-14fd-41d6-9e27-1db9292bf976,airpay.scooter@timecosmos,Person,Leanne73@timecosmos,N,a63ccfcea28eea2c2817bf27,5816
2024-09-02 00:00:00,7.09,S96,DEEMED,902677776748,3996bbf9-bdc9-4be2-940c-3c353a05e939,razorpay.pasta@timecosmos,payMerchant,Deanna21@idfcbank,N,237eadfdab4cccbbfa3c7fc3,5814
2024-09-02 00:00:00,667.46,U31,SUCCESS,354196942024,32816d22-6dd3-4f67-a14f-2b7707ba5760,finopay.bulkstore@timecosmos,Person,Trevor.Adams88@okhdfcbank,N,fdbca696b59bc7cad9e0e9ce,5411
2024-09-02 00:00:00,948.38,U67,SUCCESS,356971685764,f793223d-0bf6-4a48-ba3f-bc9a93ac1dfe,razorpay.salad@timecosmos,payMerchant,Wallace63@rapl,N,48ad366fee48cfcdeed298a9,5814
2024-09-02 00:00:00,215.71,U67,FAILURE,566496084727,dc813371-fd67-4b5c-8215-9ffc163ef229,airpay.robot@timecosmos,Person,Finn39@axl,N,39aee9d1bb07cf8146a0dc8d,5816
2024-09-02 00:00:00,101.69,U30,FAILURE,949853693050,779fa175-a336-4876-b423-189de04532b2,razorpay.sushi@timecosmos,payMerchant,Camila.Powlowski@axisb,N,ca61635fecf3bfe49c66c4b0,5814
2024-09-02 00:00:00,992.74,N,DEEMED,599221712200,c74829c3-2df4-4608-b15c-f84f10763935,razorpay.dessert@timecosmos,Person,Jabari.Gusikowski@timecosmos,N,c876dccaca50faafa34e5f7a,5814
2024-09-02 00:00:00,653.50,S96,DEEMED,247859912676,ace92d2e-544b-4308-a7f5-1c0799388faa,finopay.freshmart@timecosmos,Person,Daphney.Homenick@yapl,N,50e9dfdb1b738e02f93f13b8,5411
2024-09-02 00:00:00,687.34,U78,SUCCESS,839570546210,96677d2f-fa97-4a5c-b46d-5f3920c9a6c5,airpay.airplane@timecosmos,PayMerchant,Bette_Kemmer@apl,N,eaae2a46558b2e3d4afd3bcf,5816
2024-09-02 00:00:00,829.13,N,DEEMED,544632872257,ac758e4f-0231-46a2-aaa5-03d1d6199ae6,airpay.car@timecosmos,Person,Mya94@abfspay,N,e3f4a51fcb901fbad35f3a6d,5816
2024-09-02 00:00:00,979.48,U31,DEEMED,839430525326,23f43e28-fbcd-44a8-97f1-2f446545ba73,jiopay.voip@timecosmos,PayMerchant,Charley.Ryan56@rapl,N,11f3c74951b28eeaafc9d0e0,4814
2024-09-02 00:00:00,713.82,U30,SUCCESS,727421818335,72bfbb55-2a6d-46d6-bfdc-4c2823b5d706,airpay.drone@timecosmos,Person,Bridgette.Hilll86@timecosmos,N,f0ece05ddefb0de02a6aacbb,5816
2024-09-02 00:00:00,733.94,U09,FAILURE,564957172894,4335c5ca-815f-407e-b319-61440e8424ca,finopay.marketplace@timecosmos,payMerchant,Evert.Satterfield@fkaxis,N,2ca4d4baefd1acddb2fd2fe9,5411
2024-09-02 00:00:00,119.25,U78,SUCCESS,391215028216,c1c14cb3-73aa-483f-b7ea-096a88767679,tripay.expedition@timecosmos,payMerchant,Uriah77@paytm,N,828db9d583586b18f8ed67cc,4722
